SaleID,SaleDate,UserID,CompanyLocationID
168604,2022-07-14,57,10
168608,2022-07-14,71,2
168609,2022-07-14,57,10
168610,2022-07-14,71,2
168611,2022-07-14,12,2
168612,2022-07-14,71,2
168613,2022-07-14,57,10
168614,2022-07-14,12,2
168615,2022-07-14,71,2
168616,2022-07-14,57,10
168617,2022-07-14,71,2
168620,2022-07-14,57,10
168621,2022-07-14,57,10
168622,2022-07-14,71,2
168623,2022-07-14,57,10
168624,2022-07-14,71,2
168627,2022-07-14,57,10
168631,2022-07-14,57,10
168638,2022-07-14,57,10
168640,2022-07-14,57,10
168643,2022-07-14,57,10
168646,2022-07-14,57,10
168648,2022-07-14,57,10
168653,2022-07-14,57,10
168656,2022-07-15,47,8
168659,2022-07-15,47,8
168660,2022-07-15,47,8
168661,2022-07-15,47,8
168663,2022-07-15,47,8
168664,2022-07-15,47,8
168668,2022-07-15,47,8
168673,2022-07-15,47,8
168675,2022-07-15,87,8
168677,2022-07-15,47,8
168681,2022-07-15,47,8
168683,2022-07-15,47,8
168688,2022-07-15,47,8
168691,2022-07-15,47,8
168692,2022-07-15,87,8
168693,2022-07-15,47,8
168697,2022-07-15,47,8
168698,2022-07-15,47,8
168699,2022-07-15,87,8
168700,2022-07-15,47,8
168702,2022-07-15,87,8
168704,2022-07-15,87,8
168707,2022-07-15,87,8
168708,2022-07-15,47,8
168709,2022-07-15,87,8
168711,2022-07-15,47,8
168712,2022-07-15,87,8
168713,2022-07-15,47,8
168715,2022-07-15,87,8
168716,2022-07-15,87,8
168717,2022-07-15,47,8
168721,2022-07-15,88,6
168723,2022-07-15,87,8
168724,2022-07-15,47,8
168725,2022-07-15,88,6
168729,2022-07-15,88,6
168730,2022-07-15,87,8
168732,2022-07-15,88,6
168734,2022-07-15,88,6
168735,2022-07-15,23,1
168737,2022-07-15,88,6
168741,2022-07-15,87,8
168743,2022-07-15,88,6
168744,2022-07-15,23,1
168746,2022-07-15,71,2
168747,2022-07-15,88,6
168748,2022-07-15,12,2
168750,2022-07-15,84,1
168752,2022-07-15,88,6
168754,2022-07-15,84,1
168756,2022-07-15,84,1
168757,2022-07-15,71,2
168758,2022-07-15,87,8
168760,2022-07-15,84,1
168762,2022-07-15,71,2
168764,2022-07-15,47,8
168769,2022-07-15,95,4
168770,2022-07-15,87,8
168771,2022-07-15,71,2
168774,2022-07-15,86,7
168775,2022-07-15,23,1
168776,2022-07-15,84,1
168777,2022-07-15,95,4
168787,2022-07-15,87,8
168791,2022-07-15,71,2
168795,2022-07-15,23,1
168796,2022-07-15,12,2
168806,2022-07-15,84,1
184666,2022-08-16,86,7
184668,2022-08-16,73,6
184669,2022-08-16,88,6
184673,2022-08-16,86,7
184675,2022-08-16,67,1
184676,2022-08-16,12,2
184677,2022-08-16,15,8
184680,2022-08-16,86,7
184681,2022-08-16,23,3
184682,2022-08-16,88,6
184684,2022-08-16,15,8
184685,2022-08-16,73,6
184686,2022-08-16,86,7
184688,2022-08-16,88,6
184690,2022-08-16,87,8
184693,2022-08-16,12,2
184694,2022-08-16,88,6
184695,2022-08-16,15,8
184696,2022-08-16,57,10
184698,2022-08-16,67,1
184699,2022-08-16,23,3
184701,2022-08-16,88,6
184704,2022-08-16,15,8
184706,2022-08-16,88,6
184711,2022-08-16,88,6
184712,2022-08-16,88,6
184720,2022-08-16,86,7
184724,2022-08-16,67,1
184726,2022-08-16,15,8
184727,2022-08-16,88,6
184728,2022-08-16,88,6
184730,2022-08-16,57,10
184733,2022-08-16,15,8
184734,2022-08-16,86,7
184735,2022-08-16,86,7
184736,2022-08-16,15,8
184737,2022-08-16,87,8
184738,2022-08-16,12,2
184739,2022-08-16,67,1
184741,2022-08-16,15,8
184742,2022-08-16,15,8
184743,2022-08-16,57,10
184744,2022-08-16,12,2
184746,2022-08-16,73,6
184747,2022-08-16,67,1
184748,2022-08-16,12,2
184749,2022-08-16,88,6
184751,2022-08-16,12,2
184752,2022-08-16,87,8
184753,2022-08-16,95,4
184754,2022-08-16,95,4
184755,2022-08-16,88,6
184756,2022-08-16,95,4
184757,2022-08-16,57,10
184759,2022-08-16,73,6
184760,2022-08-16,15,8
184762,2022-08-16,57,10
184764,2022-08-16,57,10
184767,2022-08-16,88,6
184768,2022-08-16,86,7
184769,2022-08-16,86,7
184771,2022-08-16,23,3
184779,2022-08-16,73,6
184783,2022-08-16,57,10
184785,2022-08-16,23,3
184786,2022-08-16,67,1
184787,2022-08-16,95,4
184788,2022-08-16,88,6
184790,2022-08-16,15,8
184792,2022-08-16,86,7
184794,2022-08-16,73,6
184796,2022-08-16,67,1
184798,2022-08-16,12,2
184804,2022-08-16,15,8
184806,2022-08-16,88,6
184809,2022-08-16,86,7
184810,2022-08-16,87,8
184811,2022-08-16,15,8
184820,2022-08-16,88,6
184825,2022-08-16,87,8
184828,2022-08-16,67,1
184830,2022-08-16,12,2
184832,2022-08-16,67,1
184841,2022-08-16,88,6
184842,2022-08-16,67,1
184843,2022-08-16,67,1
184845,2022-08-16,86,7
184848,2022-08-16,57,10
184849,2022-08-16,57,10
184851,2022-08-16,57,10
184854,2022-08-16,12,2
184856,2022-08-16,57,10
184866,2022-08-16,15,8
184867,2022-08-16,57,10
184869,2022-08-16,86,7
184870,2022-08-16,12,2
184872,2022-08-16,87,8
184873,2022-08-16,95,4
184878,2022-08-16,73,6
184880,2022-08-16,15,8
184884,2022-08-16,84,1
184887,2022-08-16,86,7
184889,2022-08-16,12,2
184892,2022-08-16,84,1
184896,2022-08-16,84,1
184898,2022-08-16,12,2
184899,2022-08-16,15,8
184900,2022-08-16,12,2
184905,2022-08-16,88,6
184906,2022-08-16,88,6
184907,2022-08-16,12,2
184909,2022-08-16,88,6
184911,2022-08-16,23,3
184912,2022-08-16,88,6
184914,2022-08-16,15,8
184917,2022-08-16,67,1
184924,2022-08-16,84,1
184926,2022-08-16,15,8
184927,2022-08-16,88,6
184928,2022-08-16,73,6
184929,2022-08-16,88,6
184930,2022-08-16,73,6
184931,2022-08-16,12,2
184932,2022-08-16,57,10
184933,2022-08-16,95,4
184934,2022-08-16,12,2
184937,2022-08-16,67,1
184940,2022-08-16,12,2
184943,2022-08-16,57,10
184945,2022-08-16,11,7
184948,2022-08-16,86,7
184950,2022-08-16,98,8
184952,2022-08-16,23,3
184953,2022-08-16,47,8
184961,2022-08-16,67,1
184964,2022-08-16,12,2
184967,2022-08-16,88,6
184970,2022-08-16,57,10
184973,2022-08-16,47,8
184974,2022-08-16,67,1
184978,2022-08-16,12,2
184979,2022-08-16,12,2
184980,2022-08-16,86,7
184981,2022-08-16,86,7
184983,2022-08-16,57,10
184986,2022-08-16,23,3
184987,2022-08-16,84,1
184989,2022-08-16,88,6
184990,2022-08-16,88,6
184995,2022-08-16,98,8
185002,2022-08-16,12,2
185003,2022-08-16,86,7
185006,2022-08-16,67,1
185008,2022-08-16,57,10
185009,2022-08-16,12,2
185010,2022-08-16,67,1
185011,2022-08-16,57,10
185012,2022-08-16,57,10
185013,2022-08-16,57,10
185014,2022-08-16,84,1
185016,2022-08-16,57,10
185017,2022-08-16,12,2
185019,2022-08-16,86,7
185022,2022-08-16,12,2
185023,2022-08-16,57,10
185026,2022-08-16,12,2
185036,2022-08-16,57,10
185043,2022-08-16,57,10
185044,2022-08-16,73,6
185047,2022-08-16,12,2
185051,2022-08-16,67,1
185058,2022-08-16,86,7
185059,2022-08-16,84,1
185061,2022-08-16,73,6
185064,2022-08-16,86,7
185065,2022-08-16,73,6
185066,2022-08-16,67,1
185068,2022-08-16,95,4
185069,2022-08-16,73,6
185071,2022-08-16,57,10
185072,2022-08-16,12,2
185074,2022-08-16,86,7
185075,2022-08-16,67,1
185077,2022-08-16,57,10
185081,2022-08-16,12,2
185082,2022-08-16,67,1
185083,2022-08-16,98,8
185085,2022-08-16,57,10
185086,2022-08-16,84,1
185090,2022-08-16,12,2
185094,2022-08-16,86,7
185095,2022-08-16,86,7
185096,2022-08-16,98,8
185098,2022-08-16,57,10
185100,2022-08-16,86,7
185101,2022-08-16,86,7
185104,2022-08-16,67,1
185105,2022-08-16,84,1
185106,2022-08-16,67,1
185111,2022-08-16,84,1
185112,2022-08-16,95,4
185115,2022-08-16,57,10
185116,2022-08-16,57,10
185118,2022-08-16,12,2
185121,2022-08-16,84,1
185124,2022-08-16,67,1
185125,2022-08-16,23,3
185126,2022-08-16,88,6
185127,2022-08-16,84,1
185129,2022-08-16,67,1
185130,2022-08-16,11,7
185133,2022-08-16,23,3
185134,2022-08-16,84,1
185135,2022-08-16,88,6
185136,2022-08-16,67,1
185140,2022-08-16,88,6
185141,2022-08-16,12,2
185143,2022-08-16,12,2
185144,2022-08-16,73,6
185147,2022-08-16,88,6
185152,2022-08-16,98,8
185153,2022-08-16,67,1
185155,2022-08-16,57,10
185156,2022-08-16,12,2
185157,2022-08-16,88,6
185159,2022-08-16,11,7
185161,2022-08-16,88,6
185167,2022-08-16,57,10
185169,2022-08-16,12,2
185171,2022-08-16,57,10
185172,2022-08-16,57,10
185175,2022-08-16,47,8
185179,2022-08-16,57,10
185180,2022-08-16,84,1
185184,2022-08-16,84,1
185186,2022-08-16,57,10
185187,2022-08-16,47,8
185188,2022-08-16,11,7
185195,2022-08-16,84,1
185197,2022-08-16,73,6
185198,2022-08-16,12,2
185203,2022-08-16,67,1
185206,2022-08-16,57,10
185207,2022-08-16,57,10
185208,2022-08-16,84,1
185209,2022-08-16,95,4
185210,2022-08-16,57,10
185211,2022-08-16,67,1
185215,2022-08-16,84,1
185217,2022-08-16,12,2
185218,2022-08-16,57,10
185220,2022-08-16,98,8
185222,2022-08-16,47,8
185223,2022-08-16,98,8
185226,2022-08-16,11,7
185227,2022-08-16,11,7
185230,2022-08-16,98,8
185234,2022-08-16,67,1
185237,2022-08-16,47,8
185238,2022-08-16,57,10
185239,2022-08-16,67,1
185245,2022-08-16,98,8
185248,2022-08-16,67,1
185249,2022-08-16,98,8
185250,2022-08-16,23,3
185252,2022-08-16,12,2
185256,2022-08-16,57,10
185258,2022-08-16,12,2
185259,2022-08-16,67,1
185263,2022-08-16,57,10
185264,2022-08-16,57,10
185265,2022-08-16,11,7
185267,2022-08-16,12,2
185268,2022-08-16,67,1
185272,2022-08-16,95,4
185273,2022-08-16,67,1
185274,2022-08-16,12,2
185276,2022-08-16,12,2
185277,2022-08-16,23,3
185278,2022-08-16,95,4
185281,2022-08-16,67,1
185283,2022-08-16,47,8
185284,2022-08-16,12,2
185285,2022-08-16,67,1
185286,2022-08-16,12,2
185287,2022-08-16,98,8
185288,2022-08-16,11,7
185291,2022-08-16,12,2
185293,2022-08-16,12,2
185294,2022-08-16,67,1
185295,2022-08-16,98,8
185297,2022-08-16,11,7
185299,2022-08-16,12,2
185302,2022-08-16,98,8
185306,2022-08-16,11,7
185311,2022-08-16,84,1
185316,2022-08-16,12,2
185318,2022-08-16,98,8
185321,2022-08-16,84,1
185323,2022-08-16,11,7
185324,2022-08-16,57,10
185326,2022-08-16,84,1
185329,2022-08-16,67,1
185331,2022-08-16,67,1
185335,2022-08-16,57,10
185336,2022-08-16,95,4
185337,2022-08-16,11,7
185340,2022-08-16,57,10
185341,2022-08-16,47,8
185345,2022-08-16,98,8
185347,2022-08-16,12,2
185348,2022-08-16,84,1
185351,2022-08-16,95,4
185352,2022-08-16,12,2
185358,2022-08-16,88,6
185359,2022-08-16,12,2
185361,2022-08-16,67,1
185364,2022-08-16,98,8
185365,2022-08-16,47,8
185366,2022-08-16,12,2
185370,2022-08-16,47,8
185373,2022-08-16,67,1
185374,2022-08-16,12,2
185378,2022-08-16,84,1
185379,2022-08-16,12,2
185380,2022-08-16,57,10
185386,2022-08-16,57,10
185387,2022-08-16,57,10
185388,2022-08-16,11,7
185389,2022-08-16,67,1
185391,2022-08-16,12,2
185396,2022-08-16,84,1
185397,2022-08-16,12,2
185400,2022-08-16,12,2
185401,2022-08-16,23,3
185402,2022-08-16,57,10
185403,2022-08-16,84,1
185405,2022-08-16,12,2
185408,2022-08-16,12,2
185412,2022-08-16,11,7
185413,2022-08-16,73,6
185415,2022-08-16,84,1
185416,2022-08-16,12,2
185417,2022-08-16,11,7
185420,2022-08-16,57,10
185427,2022-08-16,12,2
185429,2022-08-16,12,2
185430,2022-08-16,57,10
185433,2022-08-16,84,1
185434,2022-08-16,67,1
185435,2022-08-16,11,7
185436,2022-08-16,12,2
185439,2022-08-16,67,1
185441,2022-08-16,11,7
185442,2022-08-16,12,2
185443,2022-08-16,11,7
185446,2022-08-16,12,2
185447,2022-08-16,67,1
185448,2022-08-16,11,7
185449,2022-08-16,12,2
185451,2022-08-16,88,6
185452,2022-08-16,12,2
185456,2022-08-16,84,1
185460,2022-08-16,12,2
185461,2022-08-16,84,1
185463,2022-08-16,95,4
185468,2022-08-16,84,1
185469,2022-08-16,11,7
185470,2022-08-16,73,6
185473,2022-08-16,73,6
185475,2022-08-16,84,1
185481,2022-08-16,57,10
185486,2022-08-16,11,7
185487,2022-08-16,12,2
185490,2022-08-16,57,10
185492,2022-08-16,23,3
185498,2022-08-16,84,1
185500,2022-08-16,67,1
185504,2022-08-16,12,2
185506,2022-08-16,57,10
185509,2022-08-16,57,10
185510,2022-08-16,73,6
185512,2022-08-16,12,2
185513,2022-08-16,57,10
185514,2022-08-16,88,6
185515,2022-08-16,84,1
185516,2022-08-16,12,2
185518,2022-08-16,12,2
185519,2022-08-16,57,10
185521,2022-08-16,84,1
185522,2022-08-16,57,10
185523,2022-08-16,95,4
185524,2022-08-16,11,7
185526,2022-08-16,11,7
185530,2022-08-16,57,10
185533,2022-08-16,88,6
185534,2022-08-16,88,6
185536,2022-08-16,67,1
185537,2022-08-16,88,6
185541,2022-08-16,12,2
185542,2022-08-16,12,2
185544,2022-08-17,47,8
185545,2022-08-17,47,8
185546,2022-08-17,47,8
185551,2022-08-17,47,8
185555,2022-08-17,15,8
185557,2022-08-17,15,8
185559,2022-08-17,47,8
185560,2022-08-17,15,8
185564,2022-08-17,47,8
185565,2022-08-17,47,8
185567,2022-08-17,15,8
185568,2022-08-17,47,8
185570,2022-08-17,47,8
185571,2022-08-17,47,8
185574,2022-08-17,47,8
185575,2022-08-17,47,8
185577,2022-08-17,47,8
185580,2022-08-17,47,8
185583,2022-08-17,47,8
185586,2022-08-17,47,8
185589,2022-08-17,47,8
185592,2022-08-17,47,8
185595,2022-08-17,15,8
185596,2022-08-17,15,8
185597,2022-08-17,47,8
185600,2022-08-17,15,8
185602,2022-08-17,15,8
185606,2022-08-17,15,8
185608,2022-08-17,15,8
185613,2022-08-17,15,8
185618,2022-08-17,47,8
185619,2022-08-17,15,8
185620,2022-08-17,47,8
185621,2022-08-17,15,8
185622,2022-08-17,47,8
185625,2022-08-17,15,8
185629,2022-08-17,47,8
185631,2022-08-17,15,8
185632,2022-08-17,15,8
185634,2022-08-17,15,8
185636,2022-08-17,15,8
185637,2022-08-17,15,8
185638,2022-08-17,15,8
185639,2022-08-17,15,8
185644,2022-08-17,88,6
185645,2022-08-17,15,8
185648,2022-08-17,15,8
185650,2022-08-17,15,8
185652,2022-08-17,88,6
185657,2022-08-17,84,1
185658,2022-08-17,88,6
185659,2022-08-17,84,1
185664,2022-08-17,12,2
185668,2022-08-17,84,1
185669,2022-08-17,12,2
185672,2022-08-17,84,1
185675,2022-08-17,12,2
185676,2022-08-17,88,6
185677,2022-08-17,47,8
185678,2022-08-17,88,6
185679,2022-08-17,15,8
185681,2022-08-17,84,1
185683,2022-08-17,12,2
185684,2022-08-17,15,8
185685,2022-08-17,88,6
185689,2022-08-17,47,8
185694,2022-08-17,84,1
185697,2022-08-17,15,8
185698,2022-08-17,12,2
185699,2022-08-17,67,1
185700,2022-08-17,84,1
185702,2022-08-17,73,6
185704,2022-08-17,12,2
185708,2022-08-17,15,8
185709,2022-08-17,88,6
185710,2022-08-17,12,2
185711,2022-08-17,73,6
185712,2022-08-17,12,2
185719,2022-08-17,73,6
185720,2022-08-17,67,1
185721,2022-08-17,88,6
185722,2022-08-17,86,7
185723,2022-08-17,15,8
185724,2022-08-17,12,2
185725,2022-08-17,73,6
185727,2022-08-17,86,7
185731,2022-08-17,86,7
185736,2022-08-17,84,1
185738,2022-08-17,67,1
185739,2022-08-17,12,2
185742,2022-08-17,12,2
185744,2022-08-17,67,1
185747,2022-08-17,47,8
185748,2022-08-17,84,1
185750,2022-08-17,88,6
185751,2022-08-17,12,2
185755,2022-08-17,88,6
185756,2022-08-17,47,8
185758,2022-08-17,84,1
185760,2022-08-17,57,10
185761,2022-08-17,67,1
185762,2022-08-17,47,8
185764,2022-08-17,86,7
185766,2022-08-17,88,6
185767,2022-08-17,47,8
185768,2022-08-17,12,2
185772,2022-08-17,12,2
185775,2022-08-17,15,8
185776,2022-08-17,47,8
185782,2022-08-17,73,6
185786,2022-08-17,47,8
185787,2022-08-17,57,10
185790,2022-08-17,67,1
185793,2022-08-17,95,4
185794,2022-08-17,57,10
185795,2022-08-17,86,7
185799,2022-08-17,12,2
185801,2022-08-17,57,10
185803,2022-08-17,84,1
185804,2022-08-17,84,1
185807,2022-08-17,47,8
185812,2022-08-17,15,8
185814,2022-08-17,12,2
185818,2022-08-17,86,7
185825,2022-08-17,12,2
185827,2022-08-17,57,10
185828,2022-08-17,15,8
185830,2022-08-17,86,7
185831,2022-08-17,73,6
185832,2022-08-17,57,10
185834,2022-08-17,86,7
185836,2022-08-17,47,8
185837,2022-08-17,12,2
185838,2022-08-17,15,8
185844,2022-08-17,15,8
185849,2022-08-17,11,7
185851,2022-08-17,84,1
185852,2022-08-17,86,7
185854,2022-08-17,88,6
185857,2022-08-17,12,2
185861,2022-08-17,95,4
185862,2022-08-17,88,6
185863,2022-08-17,15,8
185864,2022-08-17,88,6
185865,2022-08-17,84,1
185868,2022-08-17,73,6
185872,2022-08-17,12,2
185874,2022-08-17,86,7
185875,2022-08-17,15,8
185882,2022-08-17,86,7
185886,2022-08-17,15,8
185887,2022-08-17,84,1
185888,2022-08-17,86,7
185889,2022-08-17,67,1
185890,2022-08-17,57,10
185892,2022-08-17,12,2
185893,2022-08-17,95,4
185895,2022-08-17,86,7
185905,2022-08-17,95,4
185907,2022-08-17,84,1
185908,2022-08-17,86,7
185909,2022-08-17,88,6
185910,2022-08-17,67,1
185912,2022-08-17,47,8
185913,2022-08-17,47,8
185915,2022-08-17,12,2
185916,2022-08-17,12,2
185917,2022-08-17,88,6
185918,2022-08-17,15,8
185920,2022-08-17,86,7
185923,2022-08-17,88,6
185926,2022-08-17,57,10
185927,2022-08-17,12,2
185928,2022-08-17,15,8
185930,2022-08-17,57,10
185931,2022-08-17,12,2
185933,2022-08-17,12,2
185934,2022-08-17,84,1
185938,2022-08-17,57,10
185939,2022-08-17,88,6
185940,2022-08-17,12,2
185941,2022-08-17,15,8
185945,2022-08-17,84,1
185946,2022-08-17,67,1
185949,2022-08-17,84,1
185950,2022-08-17,47,8
185951,2022-08-17,86,7
185952,2022-08-17,73,6
185953,2022-08-17,12,2
185954,2022-08-17,67,1
185956,2022-08-17,12,2
185958,2022-08-17,47,8
185961,2022-08-17,12,2
185963,2022-08-17,88,6
185966,2022-08-17,57,10
185970,2022-08-17,86,7
185971,2022-08-17,47,8
185973,2022-08-17,84,1
185982,2022-08-17,67,1
185984,2022-08-17,84,1
185985,2022-08-17,12,2
185986,2022-08-17,15,8
185987,2022-08-17,95,4
185990,2022-08-17,47,8
185991,2022-08-17,84,1
185992,2022-08-17,57,10
185993,2022-08-17,84,1
185997,2022-08-17,57,10
185998,2022-08-17,84,1
186002,2022-08-17,84,1
186005,2022-08-17,88,6
186006,2022-08-17,57,10
186008,2022-08-17,98,8
186009,2022-08-17,88,6
186012,2022-08-17,47,8
186015,2022-08-17,57,10
186017,2022-08-17,86,7
186018,2022-08-17,12,2
186020,2022-08-17,86,7
186023,2022-08-17,47,8
186028,2022-08-17,73,6
186032,2022-08-17,86,7
186037,2022-08-17,86,7
186043,2022-08-17,88,6
186045,2022-08-17,47,8
186046,2022-08-17,47,8
186047,2022-08-17,12,2
186048,2022-08-17,67,1
186049,2022-08-17,57,10
186051,2022-08-17,73,6
186053,2022-08-17,88,6
186054,2022-08-17,67,1
186055,2022-08-17,84,1
186056,2022-08-17,57,10
186061,2022-08-17,86,7
186062,2022-08-17,15,8
186063,2022-08-17,86,7
186065,2022-08-17,86,7
186066,2022-08-17,88,6
186067,2022-08-17,84,1
186068,2022-08-17,86,7
186071,2022-08-17,12,2
186072,2022-08-17,73,6
186074,2022-08-17,12,2
186077,2022-08-17,86,7
186079,2022-08-17,84,1
186080,2022-08-17,95,4
186082,2022-08-17,73,6
186083,2022-08-17,57,10
186084,2022-08-17,86,7
186089,2022-08-17,84,1
186090,2022-08-17,86,7
186091,2022-08-17,12,2
186093,2022-08-17,86,7
186094,2022-08-17,12,2
186096,2022-08-17,12,2
186098,2022-08-17,86,7
186099,2022-08-17,84,1
186102,2022-08-17,86,7
186105,2022-08-17,88,6
186109,2022-08-17,73,6
186116,2022-08-17,84,1
186120,2022-08-17,84,1
186122,2022-08-17,88,6
186123,2022-08-17,47,8
186128,2022-08-17,95,4
186129,2022-08-17,15,8
186132,2022-08-17,57,10
186135,2022-08-17,88,6
186136,2022-08-17,73,6
186137,2022-08-17,88,6
186138,2022-08-17,84,1
186139,2022-08-17,15,8
186141,2022-08-17,57,10
186142,2022-08-17,86,7
186144,2022-08-17,15,8
186150,2022-08-17,12,2
186151,2022-08-17,88,6
186152,2022-08-17,57,10
186156,2022-08-17,57,10
186159,2022-08-17,88,6
186164,2022-08-17,57,10
186166,2022-08-17,12,2
186168,2022-08-17,86,7
186169,2022-08-17,57,10
186171,2022-08-17,57,10
186172,2022-08-17,98,8
186173,2022-08-17,98,8
186174,2022-08-17,12,2
186176,2022-08-17,84,1
186177,2022-08-17,12,2
186178,2022-08-17,67,1
186179,2022-08-17,98,8
186180,2022-08-17,12,2
186187,2022-08-17,57,10
186188,2022-08-17,88,6
186190,2022-08-17,67,1
186191,2022-08-17,57,10
186192,2022-08-17,73,6
186193,2022-08-17,67,1
186196,2022-08-17,67,1
186201,2022-08-17,73,6
186203,2022-08-17,12,2
186205,2022-08-17,86,7
186206,2022-08-17,88,6
186207,2022-08-17,12,2
186210,2022-08-17,86,7
186211,2022-08-17,98,8
186213,2022-08-17,67,1
186216,2022-08-17,84,1
186217,2022-08-17,73,6
186218,2022-08-17,98,8
186219,2022-08-17,67,1
186222,2022-08-17,86,7
186223,2022-08-17,88,6
186224,2022-08-17,57,10
186225,2022-08-17,84,1
186226,2022-08-17,67,1
186227,2022-08-17,98,8
186231,2022-08-17,84,1
186233,2022-08-17,73,6
186234,2022-08-17,88,6
186238,2022-08-17,84,1
186239,2022-08-17,67,1
186240,2022-08-17,57,10
186246,2022-08-17,57,10
186252,2022-08-17,57,10
186255,2022-08-17,87,8
186257,2022-08-17,12,2
186259,2022-08-17,12,2
186264,2022-08-17,84,1
186265,2022-08-17,86,7
186267,2022-08-17,84,1
186269,2022-08-17,87,8
186270,2022-08-17,12,2
186276,2022-08-17,12,2
186278,2022-08-17,88,6
186280,2022-08-17,84,1
186284,2022-08-17,67,1
186289,2022-08-17,84,1
186290,2022-08-17,12,2
186299,2022-08-17,98,8
186302,2022-08-17,67,1
186304,2022-08-17,57,10
186308,2022-08-17,67,1
186309,2022-08-17,98,8
186313,2022-08-17,57,10
186315,2022-08-17,87,8
186316,2022-08-17,67,1
186321,2022-08-17,88,6
186331,2022-08-17,95,4
186332,2022-08-17,12,2
186336,2022-08-17,67,1
186339,2022-08-17,67,1
186342,2022-08-17,84,1
186345,2022-08-17,67,1
186347,2022-08-17,12,2
186348,2022-08-17,12,2
186351,2022-08-17,86,7
186356,2022-08-17,84,1
186357,2022-08-17,88,6
186359,2022-08-17,67,1
186360,2022-08-17,88,6
186361,2022-08-17,84,1
186362,2022-08-17,84,1
186366,2022-08-17,12,2
186368,2022-08-17,12,2
186370,2022-08-17,67,1
186372,2022-08-17,12,2
186374,2022-08-17,98,8
186377,2022-08-17,87,8
186379,2022-08-17,86,7
186380,2022-08-17,12,2
186383,2022-08-17,86,7
186384,2022-08-17,67,1
186386,2022-08-17,98,8
186390,2022-08-17,67,1
186392,2022-08-17,84,1
186393,2022-08-17,88,6
186396,2022-08-17,67,1
186398,2022-08-17,57,10
186400,2022-08-17,57,10
186401,2022-08-17,88,6
186407,2022-08-17,11,7
186409,2022-08-17,95,4
186410,2022-08-17,57,10
186412,2022-08-17,98,8
186413,2022-08-17,98,8
186416,2022-08-17,87,8
186420,2022-08-17,11,7
186423,2022-08-17,11,7
186425,2022-08-17,57,10
186427,2022-08-17,11,7
186430,2022-08-17,23,1
186433,2022-08-17,98,8
186436,2022-08-17,57,10
186437,2022-08-17,98,8
186438,2022-08-17,12,2
186439,2022-08-17,12,2
186444,2022-08-17,23,1
186446,2022-08-17,73,6
186448,2022-08-17,98,8
186453,2022-08-17,57,10
186455,2022-08-17,67,1
186456,2022-08-17,67,1
186457,2022-08-17,12,2
186458,2022-08-17,98,8
186463,2022-08-17,12,2
186464,2022-08-17,12,2
186466,2022-08-17,12,2
186467,2022-08-17,73,6
186468,2022-08-17,23,1
186473,2022-08-17,95,4
186475,2022-08-17,87,8
186477,2022-08-17,11,7
186479,2022-08-17,11,7
186481,2022-08-17,98,8
186482,2022-08-17,87,8
186483,2022-08-17,57,10
186484,2022-08-17,23,1
186489,2022-08-17,11,7
186492,2022-08-17,23,1
186493,2022-08-17,57,10
186494,2022-08-17,87,8
186505,2022-08-17,11,7
186506,2022-08-17,87,8
186507,2022-08-17,12,2
186509,2022-08-17,95,4
186512,2022-08-17,11,7
186514,2022-08-17,98,8
186520,2022-08-17,12,2
186521,2022-08-17,87,8
186522,2022-08-17,11,7
186530,2022-08-17,73,6
186531,2022-08-17,95,4
186532,2022-08-17,67,1
186533,2022-08-17,87,8
186535,2022-08-17,73,6
186540,2022-08-17,12,2
186541,2022-08-17,67,1
186542,2022-08-17,67,1
186543,2022-08-17,98,8
186551,2022-08-17,57,10
186553,2022-08-17,87,8
186554,2022-08-17,57,10
186555,2022-08-17,12,2
186556,2022-08-17,12,2
186559,2022-08-17,12,2
186563,2022-08-17,87,8
186564,2022-08-17,12,2
186566,2022-08-17,73,6
186569,2022-08-17,98,8
186571,2022-08-17,87,8
186580,2022-08-17,57,10
186581,2022-08-17,73,6
186584,2022-08-17,57,10
186585,2022-08-17,57,10
186586,2022-08-17,12,2
186591,2022-08-17,67,1
186592,2022-08-17,67,1
186593,2022-08-17,57,10
186594,2022-08-17,57,10
186597,2022-08-17,11,7
186602,2022-08-17,67,1
186603,2022-08-17,67,1
186605,2022-08-17,12,2
186607,2022-08-17,12,2
186608,2022-08-17,87,8
186609,2022-08-17,98,8
186611,2022-08-17,73,6
186612,2022-08-17,95,4
186613,2022-08-17,87,8
186615,2022-08-17,23,1
186616,2022-08-17,67,1
186618,2022-08-17,12,2
186619,2022-08-17,98,8
186620,2022-08-17,23,1
186627,2022-08-17,23,1
186628,2022-08-17,12,2
186629,2022-08-17,57,10
186632,2022-08-17,57,10
186634,2022-08-17,12,2
186637,2022-08-17,73,6
186638,2022-08-17,11,7
186640,2022-08-17,12,2
186641,2022-08-17,11,7
186645,2022-08-17,57,10
186648,2022-08-17,57,10
186656,2022-08-17,11,7
186658,2022-08-17,11,7
186659,2022-08-17,23,1
186663,2022-08-17,11,7
186667,2022-08-17,23,1
186669,2022-08-17,57,10
186671,2022-08-17,87,8
186673,2022-08-17,12,2
186674,2022-08-17,87,8
186675,2022-08-17,11,7
186677,2022-08-17,11,7
186679,2022-08-17,95,4
186690,2022-08-17,88,6
186692,2022-08-17,67,1
186694,2022-08-17,95,4
186695,2022-08-17,12,2
186696,2022-08-17,12,2
