SaleDetailID,SaleID,ProductID,Qty
294028,185452,1,1
294032,185456,1,2
294037,185460,3,1
294038,185461,1,1
294039,185461,9,1
294040,185461,9,1
294042,185463,9,1
294050,185468,9,1
294052,185469,9,1
294053,185470,9,2
294056,185473,9,2
294058,185475,4,1
294066,185481,9,1
294071,185486,9,1
294072,185487,9,1
294075,185490,1,1
294077,185492,9,1
294083,185498,1,2
294085,185500,4,1
294086,185500,1,1
294096,185504,1,1
294098,185506,54,1
294103,185509,9,1
294107,185510,54,2
294115,185512,9,1
294116,185512,3,1
294117,185512,54,4
294118,185512,1,1.5
294119,185513,1,1
294120,185514,9,1
294121,185515,4,2
294122,185516,9,1
294124,185518,4,3
294125,185519,1,2
294127,185521,4,1
294128,185522,1,1
294129,185523,9,1
294131,185524,54,3
294133,185526,1,1
294137,185530,1,1.5
294143,185533,1,1
294144,185534,1,1
294146,185536,1,1
294147,185536,54,1
294149,185537,9,1
294153,185541,9,1
294154,185542,3,2
294159,185544,9,1
294161,185545,3,1
294164,185546,9,1
294178,185551,54,1
294179,185551,1,2
294181,185551,9,2
294188,185555,9,1
294191,185557,9,1
294195,185559,9,1
294198,185560,1,2
294203,185564,9,1
294204,185565,9,1
294207,185567,9,1
294208,185568,1,1
294210,185570,1,4
294211,185571,9,3
294212,185571,1,1
294216,185574,9,1
294218,185575,1,3
294219,185575,1,1
294220,185575,9,1
294225,185577,9,1
294229,185580,1,1
294230,185580,9,2
294238,185583,1,3
294241,185586,1,1
294242,185586,9,1
294245,185589,9,3
294246,185589,1,3
294252,185592,1,1
294257,185595,1,1
294260,185596,9,1
294261,185597,9,1
294265,185600,1,1
294266,185600,1,1
294268,185602,9,1
294275,185606,9,1
294277,185608,1,2
294279,185608,9,1
294287,185613,1,2
294289,185613,9,1
294298,185618,9,1
294299,185619,3,2
294303,185620,9,1
294305,185621,9,1
294306,185621,1,3
294307,185622,9,1
294313,185625,9,1
294321,185629,9,2
294324,185631,9,1
294327,185632,9,1
294333,185634,54,1
294336,185636,9,1
294337,185637,1,3
294339,185638,9,1
294341,185639,9,1
294350,185644,1,1
294351,185645,9,1
294355,185648,9,1
294359,185650,9,1
294363,185652,1,1
294370,185657,9,2
294372,185658,9,1
294375,185658,54,1
294378,185659,54,1
294392,185664,9,1
294399,185668,9,1
294400,185669,1,2
294405,185672,54,1
294413,185675,9,2
294419,185676,1,1
294420,185677,9,2
294423,185678,9,1
294426,185679,9,2
294428,185681,9,2
294429,185681,1,1
294433,185683,3,10
294434,185683,1,2
294435,185684,9,3
294437,185685,1,1
294438,185685,9,1
294444,185689,1,1
294455,185694,9,2
294462,185697,9,1
294464,185698,9,1
294466,185699,1,1
294468,185700,9,1
294474,185702,9,1
294476,185704,9,1
294481,185708,9,1
294483,185709,54,1
294484,185710,9,1
294485,185711,3,1
294486,185712,9,1
294494,185719,9,3
294495,185720,9,1
294498,185721,9,1
294506,185722,54,2
294507,185722,1,1
294508,185723,9,3
294509,185724,1,1
294510,185725,54,1
294513,185727,1,1.5
294517,185731,9,1
294523,185736,9,3
294526,185736,1,1
294530,185738,9,1
294531,185739,4,1
294536,185742,4,2
294539,185744,54,4
294543,185747,1,1
294545,185748,9,1
294550,185750,54,5
294553,185751,9,1
294558,185755,1,1
294559,185756,1,2
294565,185758,54,2
294567,185760,9,1
294568,185761,9,2
294570,185762,9,1
294573,185764,1,1
294581,185766,9,1
294584,185767,1,1
294585,185767,9,2
294586,185768,3,2
294591,185772,9,1
294595,185775,1,4
294599,185776,9,2
294610,185782,9,1
294618,185786,1,1
294620,185787,9,2
294622,185787,1,1
294625,185790,9,1
294626,185790,9,1
294631,185793,9,1
294634,185794,9,2
294636,185795,9,1
294640,185799,9,2
294644,185801,1,2
294645,185801,1,1
294647,185803,1,1
294648,185804,1,1
294652,185807,1,1
294653,185807,54,1
294662,185812,9,1
294666,185814,9,1
294671,185818,9,2
294686,185825,9,1
294689,185827,9,1
294690,185828,1,4
294693,185830,1,3
294695,185831,1,1
294696,185832,1,1
294698,185834,1,3
294702,185836,9,1
294703,185837,4,1
294706,185838,1,1
294717,185844,9,1
294726,185849,9,2
294728,185849,1,1
294729,185849,54,1
294732,185851,1,1
294733,185852,9,1
294736,185854,3,3
294742,185857,1,1
294750,185861,54,1.5
294751,185862,1,1
294752,185863,9,1
294754,185864,3,1
294755,185865,1,1
294757,185865,9,2
294760,185868,9,10
294768,185872,9,1
294769,185872,54,1
294774,185874,9,1
294775,185875,9,1
294785,185882,9,2
294789,185886,54,1
294790,185887,54,1
294791,185888,9,1
294793,185889,1,1
294794,185890,54,1
294796,185892,3,3
294798,185893,54,2
294803,185895,4,5
294817,185905,1,1
294818,185905,1,3
294825,185907,9,1
294827,185907,54,1
294828,185908,9,1
294829,185908,9,3
294831,185909,9,1
294834,185910,3,1
294837,185912,9,1
294839,185913,9,1
294841,185915,4,2
294845,185916,54,3
294846,185917,54,1
294847,185918,9,1
294848,185918,9,1
294849,185918,1,1
294854,185920,9,1
294859,185923,4,1
294865,185926,9,2
294868,185927,3,1
294872,185928,9,1
294874,185930,9,1
294875,185931,9,2
294877,185933,9,4
294878,185934,1,1
294883,185938,9,1
294884,185938,9,1
294887,185939,1,1
294888,185940,9,1
294889,185941,54,4
294894,185945,1,3
294899,185946,9,1
294904,185949,9,1
294906,185950,1,1
294908,185951,9,5
294909,185952,9,1
294911,185953,54,3
294912,185954,9,1.5
294913,185954,1,1
294916,185956,3,1
294918,185958,9,13
294922,185961,9,1
294929,185963,54,1
294936,185966,9,4
294942,185970,1,3
294943,185971,9,1
294945,185973,4,4
294960,185982,1,1
294962,185984,9,1
294964,185985,9,1
294966,185986,54,5
294967,185987,9,1
294970,185990,9,1
294975,185991,54,5
294977,185991,9,1
294978,185992,1,3
294979,185993,9,1
294985,185997,9,1
294987,185998,1,1
294991,186002,9,1
294994,186005,9,1
294998,186006,9,1
295003,186008,9,1
295005,186009,9,3
295010,186012,9,1
295015,186015,9,1
295021,186017,9,1
295022,186018,54,1
295025,186020,54,1
295030,186023,9,1
295039,186028,9,1
295044,186032,1,1
295051,186037,9,1
295059,186043,9,1
295061,186045,9,1
295062,186046,9,1
295065,186047,9,1
295066,186048,9,2
295067,186049,9,2
295071,186051,1,2.5
295073,186053,9,1
295074,186054,9,1
295077,186055,9,1
295081,186056,9,1
295086,186061,9,1
295088,186062,9,1
295089,186063,1,1.5
295091,186065,1,2
295093,186066,3,2
295094,186067,3,1
295096,186068,1,1
295100,186071,1,4
295101,186071,9,1
295102,186072,9,1
295108,186074,1,2
295112,186077,9,1
295114,186079,1,2
295115,186080,9,1
295117,186082,54,2
295118,186083,9,1
295121,186084,1,1
295126,186089,9,1
295128,186090,1,2
295129,186090,9,1
295132,186091,1,1
295133,186091,1,1
295135,186093,1,1
295136,186094,3,1
295138,186096,9,1
295139,186096,4,1
295141,186098,4,1
295143,186099,9,1
295146,186102,54,1
295151,186105,4,4
295152,186105,1,1
295160,186109,9,1
295161,186109,54,1
295170,186116,3,3
295174,186120,1,1
295178,186122,9,1
295179,186123,54,1
295180,186123,54,1
295186,186128,9,1
295189,186129,9,2
295197,186132,1,1
295201,186135,1,1
295203,186136,1,1
295205,186137,4,1
295207,186138,9,1
295209,186139,9,1
295212,186141,54,2
295213,186142,54,2
295216,186144,54,3
295224,186150,54,4
295225,186151,9,1
295226,186152,1,1
295231,186156,9,1
295235,186159,9,2
295242,186164,9,1
295245,186166,9,1
295248,186168,54,2
295249,186169,9,1
295250,186169,54,1
295252,186171,9,1
295254,186172,9,1
295255,186173,54,1
295257,186174,4,2
295262,186176,1,1
295264,186177,9,1
295265,186178,9,2
295269,186179,1,1
295271,186180,3,1
295284,186187,9,1
295287,186188,1,1
295289,186188,9,2
295294,186190,9,1
295296,186191,1,1
295297,186191,9,1
295299,186192,9,1
295301,186193,54,1
295306,186196,9,1
295312,186201,9,5
295315,186201,54,1
295318,186203,3,1
295321,186205,9,1
295322,186206,9,1
295325,186207,3,2
295328,186210,1,1
295330,186211,9,1
295332,186213,1,1
295333,186213,3,1
295334,186213,3,1
295338,186216,9,1
295339,186216,1,1
295341,186217,1,2
295342,186217,54,1
295343,186218,54,1
295345,186219,9,1
295350,186222,3,3
295351,186223,9,1
295352,186224,9,1
295354,186225,1,1
295357,186226,9,1
295358,186227,9,1
295362,186231,1,3
295365,186233,54,1
295366,186233,1,1
295367,186234,1,2
295372,186238,9,1
295373,186238,1,1
295374,186239,9,1
295375,186240,9,3
295384,186246,9,1
295390,186252,1,1
295395,186255,1,1
295399,186257,54,3
295405,186259,9,1
295410,186264,9,1
295414,186265,54,1
295417,186267,9,2
295418,186267,9,1
295420,186269,1,1
295422,186270,9,1
295429,186276,9,1
295433,186278,1,1
295437,186280,1,1
295443,186284,9,2
295451,186289,9,1
295453,186290,3,2
295455,186290,9,1
295470,186299,9,2
295474,186302,1,2
295476,186304,9,2
295481,186308,9,4
295487,186309,1,2
295492,186313,3,2
295496,186315,9,1
295497,186316,3,1
295509,186321,54,1
295521,186331,9,1
295522,186332,3,2
295527,186336,3,1
295528,186336,4,1
295529,186336,1,1
295534,186339,3,1
295538,186342,9,1
295543,186345,54,1
295547,186347,9,1
295548,186348,4,1
295555,186351,3,1
295560,186356,1,3
295562,186357,4,3
295565,186359,4,3
295566,186359,1,2
295567,186360,9,3
295570,186361,9,1
295575,186362,9,1
295582,186366,1,3
295583,186366,54,2
295585,186366,3,1.5
295588,186368,9,1
295589,186368,1,3
295591,186370,1,2
295594,186372,3,1
295598,186374,9,1
295601,186377,9,1
295604,186379,9,2
295605,186380,4,1
295608,186383,9,1
295611,186384,54,1.5
295613,186386,9,1
295621,186390,9,2
295623,186392,1,1
295624,186392,4,2
295625,186392,4,1
295626,186393,9,1
295630,186396,9,1
295634,186398,54,1
295636,186400,1,1
295638,186401,1,1
295639,186401,9,1
295649,186407,9,1
295651,186409,9,1
295652,186410,9,1
295654,186412,3,1
295655,186413,1,1
295659,186416,9,2
295663,186420,9,1
295667,186423,1,1
295669,186425,9,2
295671,186427,9,2
295675,186430,1,1
295680,186433,54,1
295681,186433,9,2
295687,186436,1,3
295688,186437,1,1
295689,186438,9,1
295690,186438,54,1
295691,186439,54,1
295697,186444,1,1
295699,186444,1,1
295701,186446,3,7
295704,186448,9,2
295711,186453,9,1
295713,186455,54,4
295716,186456,54,4
295719,186457,9,1
295721,186458,9,1
295729,186463,9,1
295731,186464,3,1
295734,186466,3,1
295738,186467,9,2
295739,186467,4,1
295740,186468,9,1
295745,186473,9,1
295747,186475,9,1
295750,186477,54,5
295752,186479,9,1
295754,186481,3,2
295756,186482,9,1
295758,186483,9,2
295760,186484,9,1
295767,186489,9,1
295771,186492,9,1
295772,186493,1,1
295774,186494,9,1
295775,186494,9,1
295788,186505,9,3
295789,186505,1,1
295790,186506,1,1
295791,186507,9,1
295795,186509,9,1
295798,186512,9,1
295800,186514,1,1
295806,186520,4,2
295807,186520,9,5
295808,186521,9,1
295810,186522,1,1
295821,186530,9,1
295822,186531,9,3
295824,186532,9,1
295825,186533,9,1
295827,186535,5,1
295832,186540,9,1
295833,186541,9,4
295834,186542,9,4
295835,186543,1,1
295843,186551,9,2
295847,186553,1,1
295848,186554,9,1
295849,186555,3,7
295850,186556,3,7
295853,186559,9,2
295857,186563,54,3
295859,186564,9,1
295863,186566,9,1
295866,186569,1,2
295869,186571,9,1
295878,186580,9,1.5
295880,186581,9,1
295885,186584,54,1
295886,186585,54,1
295887,186586,54,2
295897,186591,3,1
295899,186591,1,2
295900,186592,3,1
295902,186592,1,2
295903,186593,9,5
295908,186594,9,5
295915,186597,1,1
295920,186602,9,1
295921,186603,9,1
295927,186605,9,1
295929,186607,9,1
295930,186608,54,1
295931,186609,1,1
295934,186611,9,1
295935,186612,9,1
295936,186613,1,2
295938,186615,1,1
295939,186616,3,1
295945,186618,3,2
295946,186619,9,2
295947,186619,1,1
295949,186620,9,1
295961,186627,9,1
295963,186628,1,1
295964,186629,9,1
295969,186632,9,1
295971,186634,1,1
295977,186637,9,10
295979,186638,9,3
295981,186638,54,1
295985,186640,1,2.5
295989,186641,9,1
295994,186645,9,1
295997,186648,9,1
296005,186656,1,1
296007,186658,9,2
296008,186659,1,1
296013,186663,9,1
296023,186667,54,2
296025,186669,9,4
296028,186671,1,1
296033,186673,3,1
296034,186674,1,2
296036,186675,1,1
296038,186677,9,1
296040,186679,6,1
296055,186690,1,1
296059,186692,9,2
296062,186694,54,1
296063,186695,9,1
296064,186696,9,1
296066,186697,9,1
296068,186698,1,2
296073,186703,9,1
296080,186708,1,4
296086,186714,1,1
296089,186714,54,1
296091,186716,4,1
296096,186720,1,2
296098,186720,54,2
296099,186721,3,2.5
296101,186722,54,1
296102,186722,54,1
296106,186725,1,1
296107,186725,1,1
296108,186725,54,5
296110,186726,1,1
296119,186732,9,2
296125,186737,3,1
296130,186740,9,1
296133,186743,1,1
296136,186744,1,1
296137,186745,1,1
296140,186746,1,1
296143,186747,3,1
296144,186748,9,1
296146,186750,54,1
296151,186754,1,1
296153,186756,54,1
296154,186757,1,3
296156,186758,3,4
296161,186760,1,1
296165,186762,9,2
296169,186764,9,1
296173,186768,1,3
296176,186771,9,3
296179,186774,9,1
296180,186775,1,3
296183,186778,1,4
296184,186778,3,1
296187,186781,9,1
296189,186783,9,2
296193,186787,9,1
296194,186788,1,1.5
296198,186790,9,1
296199,186791,1,1
296201,186793,9,1
296204,186796,9,1
296205,186797,9,1
296207,186798,9,1
296217,186806,9,1
310178,195767,9,1
310180,195768,1,2
310183,195771,3,1
310184,195771,3,1
310185,195771,1,1
310187,195773,3,1
310190,195776,1,3
310194,195780,9,1
310197,195781,1,4
310201,195782,1,1
310203,195784,9,1
310204,195784,1,2
310206,195785,3,2
310217,195794,9,1
310223,195800,1,2
310231,195807,1,3
310236,195809,9,1
310237,195810,9,1
310239,195812,9,1
310244,195815,3,1
310245,195815,1,1
310251,195820,9,2
310252,195821,9,1
310253,195822,9,1
310257,195825,9,1.5
310258,195826,1,1
310263,195829,1,1
310266,195831,9,1
310268,195831,3,1
310273,195835,54,1
310275,195837,1,1
310278,195840,1,1
310279,195841,54,1
310280,195842,9,2
310282,195844,1,1
310283,195845,3,1
310284,195845,1,1
310291,195850,1,3
310293,195851,1,2
310294,195852,5,2
310295,195853,4,1
310300,195857,9,2
310302,195858,1,3
310305,195861,9,2
310310,195862,9,1
310314,195865,9,1
310317,195867,9,1
310322,195871,3,1
310324,195873,9,2.5
310325,195874,4,1
310328,195877,1,1
310330,195878,9,1
310331,195879,4,1
310334,195882,9,1
310344,195889,9,4
310350,195894,1,1
310352,195896,9,1
310356,195900,9,1
310357,195901,1,1
310358,195902,9,1
310359,195902,1,2
310366,195907,4,1
310367,195908,54,3
310369,195910,1,1
310370,195910,9,1
310371,195911,9,1
310373,195913,1,1
310376,195914,9,1
310382,195917,3,1
310383,195917,9,1
310384,195918,3,1
310387,195918,9,1
310392,195921,9,2
310395,195923,3,1
310397,195925,1,1
310398,195926,1,2
310400,195927,9,1
310401,195928,1,2
310402,195929,1,1
310403,195930,3,5
310413,195935,9,2
310414,195936,9,1
310415,195936,9,1
310417,195938,9,2
310423,195943,9,1
310424,195944,9,1
310428,195947,5,1
310430,195948,1,1
310433,195950,1,1
310434,195951,1,1
310437,195953,9,1
310438,195954,1,2
310439,195954,9,2
310440,195954,5,1
310443,195955,54,2
310444,195955,5,2
310447,195956,1,1
310449,195957,1,2
310454,195962,9,1
310455,195963,9,1
310456,195964,9,1
310463,195968,9,2
310467,195970,1,1
310470,195972,1,1
310472,195974,1,3
310480,195981,1,1
310483,195984,9,2
310484,195985,1,1
310492,195991,1,2
310496,195993,1,1
310505,195998,3,1
310506,195999,9,2
310508,196001,5,1
310509,196002,1,1
310516,196005,9,2
310519,196008,9,1
310520,196009,9,1
310522,196011,9,1
310523,196012,1,2
310530,196018,1,1
310531,196019,4,1
310532,196020,9,1
310533,196021,1,1
310535,196023,9,2
310542,196029,1,3
310543,196030,1,1
310550,196037,1,1
310554,196041,9,1
310557,196043,1,1
310559,196044,9,1
310560,196045,1,1
310561,196046,3,1
310565,196049,9,2
310566,196049,9,1
310573,196052,54,2
310576,196055,9,2
310579,196058,3,1
310580,196059,1,2
310582,196061,9,1
310583,196062,9,2
310584,196063,1,1
310586,196064,9,2
310595,196068,9,1
310597,196070,1,1
310598,196071,1,1
310602,196074,1,1
310604,196076,9,2
310605,196077,1,3
310607,196079,1,1
310608,196079,5,4
310609,196080,9,1
310610,196081,1,1
310612,196082,54,1
310614,196084,54,1
310615,196085,1,1
310619,196088,1,1
310621,196090,5,1
310623,196090,1,1
310625,196091,4,2
310626,196092,1,2
310631,196094,54,4
310634,196097,1,4
310644,196105,1,1
310645,196105,54,2
310648,196107,9,1.5
310649,196108,9,1
310650,196109,4,2
310653,196112,1,1
310660,196119,9,1
310661,196120,9,1
310662,196121,1,1
310664,196123,1,3
310666,196124,1,2
310668,196126,1,1
310672,196129,3,1
310678,196135,54,4
310681,196135,9,1
310684,196135,1,2.5
310686,196137,1,1
310690,196140,1,2
310692,196142,1,1
310693,196142,5,2
310695,196144,1,1
310701,196150,1,3
310708,196154,54,1
310710,196155,1,2
310713,196157,9,1
310714,196158,5,1
310716,196159,1,2
310718,196160,1,1.5
310719,196161,9,1
310721,196162,1,1
310722,196163,9,3
310727,196166,1,2
310729,196168,1,1
310731,196170,1,2
310735,196173,9,2
310736,196174,1,1
310738,196175,1,1
310742,196179,9,2
310745,196182,1,1.5
310749,196184,1,2
310750,196185,9,1
310753,196187,9,1
310758,196191,5,1
310767,196199,3,8
310769,196199,1,1
310771,196201,1,2
310775,196203,3,1
310779,196204,9,1
310781,196205,3,1
310783,196205,1,1
310787,196207,3,1
310788,196207,54,1
310790,196208,9,1
310792,196209,9,1
310793,196210,9,3
310794,196210,1,1
310800,196214,9,1
310802,196216,1,1
310807,196218,54,3
310811,196221,9,1
310823,196227,3,1
310824,196227,9,2
310825,196227,1,2
310828,196229,54,1
310830,196231,9,1
310832,196232,1,1
310833,196232,9,1
310835,196234,1,1
310836,196234,1,1
310848,196239,9,1
310856,196243,1,1
310863,196247,54,1
310872,196252,1,1
310884,196259,54,3
310889,196263,9,1
310890,196264,1,1
310893,196266,9,1
310898,196270,9,1
310900,196271,9,1
310901,196272,1,3
310902,196273,9,1
310906,196274,1,4
310907,196274,9,3
310909,196276,9,1
310910,196277,9,2
310912,196278,54,1
310915,196279,9,1
310922,196283,54,3
310923,196284,9,1
310927,196286,54,2
310929,196286,1,3
310938,196289,1,2
310941,196292,1,2
310944,196294,54,1
310945,196294,9,1
310954,196299,1,1
310957,196299,9,2
310958,196300,5,2
310961,196303,1,1
310966,196306,9,1
310968,196308,1,2
310970,196309,9,1
310972,196311,1,1
310983,196317,54,1
310988,196319,9,1
310992,196320,3,4
310993,196321,1,1
310997,196322,9,1
310999,196323,9,2
311002,196325,1,1
311003,196325,9,1
311012,196333,1,1
311014,196334,9,1
311019,196335,54,6
311022,196336,1,1
311023,196336,9,3
311025,196337,1,1
311026,196338,9,1
311027,196339,9,3
311028,196340,3,1
311036,196346,9,1
311038,196348,9,1
311039,196349,9,1
311042,196351,54,2
311046,196353,9,2
311047,196353,54,1
311053,196356,1,1
311056,196358,9,1
311059,196360,9,1
311060,196361,9,2
311061,196362,1,1
311063,196364,9,0.5
311066,196366,9,1
311069,196368,54,1
311072,196368,1,1
311075,196371,1,1
311077,196372,1,1
311078,196373,54,2
311083,196375,9,1
311084,196376,3,1
311085,196376,1,1
311087,196377,9,1
311088,196378,9,1
311091,196380,9,2
311093,196381,9,1
311096,196383,1,2
311098,196385,9,1
311100,196386,3,1
311101,196386,9,1
311108,196388,9,1
311114,196392,1,2
311117,196394,1,1
311118,196395,1,1
311123,196396,9,1
311124,196396,3,1
311126,196397,9,2
311127,196398,9,1
311128,196399,3,2
311129,196400,1,2
311131,196402,4,2
311132,196403,1,1
311136,196406,3,1
311141,196407,1,1
311145,196410,3,1
311148,196412,9,1
311150,196413,9,1
311152,196415,9,1
311154,196416,1,1
311161,196420,54,2
311163,196422,1,1.5
311166,196423,9,1
311169,196423,3,1
311174,196426,9,1
311178,196429,1,1
311182,196433,1,3
311185,196435,1,2
311186,196435,9,1
311190,196436,9,1
311193,196439,54,2
311195,196441,9,2.5
311199,196443,54,2
311200,196444,9,1
311201,196444,9,2
311207,196449,9,1
311216,196454,9,1
311217,196455,1,1
311221,196457,54,2
311224,196460,3,1
311225,196460,1,1
311230,196462,9,1
311241,196468,54,1
311245,196469,1,1
311247,196470,1,1
311252,196473,54,1
311254,196473,9,2
311257,196475,9,1
311258,196476,9,1
311259,196477,9,1
311260,196478,9,1
311263,196479,9,1
311267,196480,54,1
311268,196481,4,6
311277,196485,9,2
311278,196485,9,2
311288,196492,9,1
311291,196493,9,1
311293,196495,1,1
311299,196496,1,1
311306,196500,9,1
311309,196502,9,1
311314,196504,1,1
311316,196505,3,2
311320,196507,9,1.5
311323,196509,9,1
311325,196510,9,2
311327,196512,9,1
311331,196515,1,1
311335,196518,9,1
311337,196518,1,1
311348,196525,9,1
311352,196526,1,4
311356,196527,1,1
311358,196527,9,1
311360,196529,54,2
311361,196530,9,1
311362,196531,9,1
311367,196532,9,2
311370,196532,1,1
311372,196533,1,1
311373,196534,1,3
311374,196535,9,1
311376,196537,9,4
311378,196539,9,1
311381,196539,1,1
311390,196546,9,1
311395,196549,9,1
311397,196550,9,2
311401,196552,9,1
311405,196554,9,1.5
311408,196556,9,1
311410,196557,9,1
311417,196560,1,2
311418,196560,9,1
311428,196567,9,1
311431,196568,54,1
311432,196569,9,2
311433,196570,9,1
311434,196570,54,1
311436,196571,9,1
311437,196572,3,1
311438,196573,9,3
311450,196583,9,1.5
311451,196584,1,2
311456,196586,9,1
311459,196587,9,1
311460,196588,9,1
311461,196588,9,1
311463,196590,54,3
311464,196591,9,1
311467,196593,4,1
311469,196594,3,4
311471,196594,1,1
311474,196594,9,1
311476,196596,9,1
311479,196596,54,1
311482,196598,9,1
311484,196599,1,1
311485,196599,5,1
311486,196599,9,1
311489,196601,1,1
311498,196608,5,1
311502,196611,9,1
311504,196612,3,1
311505,196612,4,1
311506,196613,1,1
311507,196614,54,2
311513,196618,1,1
311516,196619,9,1
311519,196621,9,2
311522,196623,1,1
311523,196623,9,1
311525,196625,9,1
311527,196626,9,1
311529,196628,3,1
311538,196636,9,1
311539,196636,1,1
311543,196639,9,1
311545,196640,9,2
311546,196641,9,3
311551,196643,54,1
311557,196648,54,1
311559,196648,9,1
311562,196650,4,3
311564,196651,9,1
311567,196653,54,1
311568,196654,9,1
311573,196657,9,2
311576,196660,9,2
311579,196662,9,1
311582,196665,1,1.5
311585,196667,9,1
311586,196667,9,2.5
311589,196668,9,2
311591,196669,3,1
311595,196670,9,1
311596,196670,54,1
311597,196671,9,1
311601,196673,9,1
311603,196675,9,1
311606,196676,54,1
311607,196677,1,1
311608,196677,3,1
311610,196678,1,2
311613,196679,1,2
311615,196681,9,1
311617,196682,1,1
311619,196683,3,3
311620,196683,9,2
311623,196685,4,1
311625,196687,1,2
311628,196689,1,2
311629,196689,54,2
311636,196694,1,1
311645,196699,9,1
311648,196700,1,1
311649,196701,9,2
311652,196703,9,1
311659,196707,1,2
311660,196708,1,2
311663,196711,9,2
311666,196714,1,1
311667,196714,9,1
311670,196717,9,1
311671,196718,4,2
311673,196720,3,2
311674,196721,1,1
311675,196722,9,1
311676,196723,9,1
311677,196724,1,1
311679,196725,4,2
311680,196726,9,1
311685,196729,54,2
311688,196730,5,1
311690,196730,54,1
311691,196731,5,1
311696,196736,9,1
311699,196738,9,5
311702,196740,1,1
311703,196740,1,2
311707,196742,54,5
311715,196745,9,1
311727,196755,9,1
311736,196762,1,1
311739,196765,4,3
311740,196766,9,1
311741,196767,9,1
311742,196768,9,1
311743,196769,9,2
311744,196769,3,2
311748,196772,1,1
311749,196773,9,3
311752,196775,3,1
311753,196776,1,1
311755,196778,4,1
311757,196779,1,1
311759,196780,9,1
311760,196781,3,1
311761,196781,9,1
311762,196781,5,2
311765,196783,9,8
311769,196786,1,1
311770,196787,1,1
311777,196793,4,1
311780,196796,1,1
311789,196802,1,1
311790,196802,1,2
311791,196802,3,1
311793,196803,3,11
311794,196803,1,1
311796,196804,9,2
311798,196806,4,2
311800,196808,6,1
311801,196808,1,1
311807,196811,54,2
311810,196814,9,2
311811,196815,1,2
311825,196826,9,1
311833,196830,9,1
311836,196832,3,1
311837,196833,9,2
311838,196834,9,1
311839,196835,9,2
311844,196835,54,1
311848,196838,4,5
311849,196838,1,1
311853,196842,4,1
311856,196844,9,3
311860,196844,5,1
311861,196844,54,1
311866,196849,9,1
311868,196850,54,1
311869,196850,9,2
311871,196852,9,1
311874,196854,9,1
311898,196870,1,2
311900,196870,9,2
311902,196871,9,1
311903,196872,4,4
311905,196874,5,1
311908,196874,54,1
311909,196874,9,10
311912,196875,9,1
311918,196880,9,1
311920,196881,1,1
311931,196888,54,4
311934,196890,1,3
311936,196891,3,1
311938,196892,1,1
311940,196894,4,65
311943,196894,54,5
311950,196899,1,2
311952,196901,4,3
311954,196903,1,1
311955,196904,9,1
311956,196905,1,2.5
311958,196907,54,1
311960,196909,9,2
311971,196919,1,1
311975,196922,1,1
311976,196923,54,1
311985,196930,1,1
311987,196931,54,1
311988,196932,1,2
311990,196934,9,4
311992,196935,9,1
311993,196936,1,2
311995,196938,9,1
311996,196939,3,1
311998,196941,1,1
312000,196943,1,1
312001,196944,1,1
312010,196951,9,1
312013,196953,1,1
312014,196953,1,1
312018,196957,1,2
312023,196961,1,2
312026,196964,54,1
312027,196965,1,1
312030,196967,1,4
312031,196968,3,1
312035,196970,9,10
312036,196971,9,1
312038,196973,9,2
312042,196975,1,2
312049,196980,1,1.5
312053,196983,1,2
312060,196986,9,3
312066,196991,54,1
312069,196994,9,3
312071,196995,9,4
312073,196996,54,1
312079,197002,1,1.5
312080,197003,9,1
312082,197004,3,1
312083,197004,9,2
312086,197005,54,3
312092,197009,9,1
312096,197012,54,1
312097,197013,9,1
312098,197014,1,2
312101,197017,1,4
312105,197020,3,1
312113,197028,9,1
312117,197030,9,1
312119,197031,1,1
312120,197031,3,2
312122,197033,9,1
312126,197035,54,3
312130,197039,9,2
312132,197040,9,1
312135,197043,9,2
312136,197044,9,1
312140,197048,1,4
312141,197049,3,1
312142,197049,9,1
312144,197049,1,1
312146,197050,9,2
312151,197055,9,2
312152,197056,9,2
312155,197057,54,1
312156,197058,9,1
312162,197062,9,1
312166,197064,3,1
312167,197065,9,1
312168,197066,1,2
312170,197068,9,2
312174,197071,9,1
312175,197072,9,2
312176,197073,1,3
312177,197074,3,5
312178,197074,4,4
312183,197078,9,3
312190,197084,1,1
312193,197086,9,1
312196,197087,1,2
312198,197089,9,1
312201,197091,9,1
312202,197092,54,1
312204,197094,54,1
312206,197094,9,1
312210,197094,5,1
312212,197096,9,1
312219,197100,9,2
312220,197100,9,1
312222,197101,54,1
312223,197102,54,2
312228,197107,3,2
312232,197110,9,6
312235,197112,1,1
312236,197113,4,1
312237,197114,9,1
312238,197115,1,1
312243,197116,9,1
312246,197117,1,1
312248,197119,1,1
312251,197121,1,1
312253,197123,9,2
312256,197126,1,1
312260,197130,1,2
312262,197132,3,1
312267,197136,5,1
312268,197137,9,1
312278,197146,3,1
312283,197150,9,2
312284,197151,1,1
312285,197152,1,4
312295,197156,54,1
312298,197159,54,1
312299,197159,54,1
312304,197160,54,4
312306,197161,1,1
312308,197162,1,1
312310,197164,1,2
312311,197165,4,2
312312,197166,1,3
312315,197169,4,3
312320,197173,1,1
312321,197173,5,2
312323,197175,9,2
312324,197176,54,1
312335,197185,1,1
312340,197189,9,2
312341,197190,1,1
